No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,Cluster
27161,2016,4,5,16,163.0,163.0,30.0,39.0,1100.0,175.0,21.6,1005.3,6.3,0.0,SSE,2.9,Tiantan,Unhealthy
27162,2016,4,5,17,139.0,242.0,29.0,52.0,1200.0,126.0,18.7,1006.1,5.2,0.0,ESE,5.0,Tiantan,Unhealthy for Sensitive Groups
27163,2016,4,5,18,101.0,197.0,22.0,45.0,900.0,122.0,17.3,1006.5,3.6,0.0,ESE,4.8,Tiantan,Unhealthy for Sensitive Groups
27164,2016,4,5,19,94.0,179.0,19.0,40.0,900.0,123.0,16.0,1007.1,1.3,0.0,ESE,4.4,Tiantan,Unhealthy for Sensitive Groups
27165,2016,4,5,20,3.0,21.0,2.0,19.0,400.0,2.0,15.3,1008.3,-0.1,0.0,ESE,2.6,Tiantan,Good
27166,2016,4,5,21,49.0,93.0,12.0,37.0,600.0,88.0,14.3,1009.3,-1.8,0.0,ESE,1.8,Tiantan,Moderate
27167,2016,4,5,22,48.0,111.0,16.0,43.0,900.0,67.0,13.7,1009.7,-5.0,0.0,ESE,3.4,Tiantan,Moderate
27168,2016,4,5,23,46.0,91.0,27.0,47.0,1200.0,52.0,13.2,1009.8,-7.0,0.0,ESE,3.5,Tiantan,Moderate
27169,2016,4,6,0,34.0,65.0,27.0,46.0,1300.0,46.0,12.5,1009.9,-6.5,0.0,ESE,2.8,Tiantan,Moderate
27170,2016,4,6,1,39.0,77.0,27.0,53.0,1300.0,44.0,12.0,1009.6,-5.5,0.0,SE,0.8,Tiantan,Moderate
27171,2016,4,6,2,43.0,77.0,25.0,50.0,1600.0,44.0,10.4,1009.1,-5.2,0.0,ENE,0.5,Tiantan,Moderate
27172,2016,4,6,3,49.0,71.0,33.0,60.0,2000.0,32.0,10.5,1008.6,-4.3,0.0,ESE,1.2,Tiantan,Moderate
27173,2016,4,6,4,67.0,101.0,45.0,68.0,2300.0,37.0,10.8,1007.9,-3.7,0.0,ESE,1.3,Tiantan,Unhealthy for Sensitive Groups
27174,2016,4,6,5,69.0,85.0,18.0,60.0,2300.0,23.0,8.8,1007.4,-1.9,0.0,NE,0.1,Tiantan,Unhealthy for Sensitive Groups
27175,2016,4,6,6,70.0,83.0,11.0,54.0,2200.0,25.0,8.4,1007.5,-1.4,0.0,W,0.8,Tiantan,Unhealthy for Sensitive Groups
27176,2016,4,6,7,96.0,147.0,22.0,60.0,2200.0,38.0,9.4,1007.7,0.8,0.0,S,0.4,Tiantan,Unhealthy for Sensitive Groups
27177,2016,4,6,8,103.0,119.0,44.0,79.0,2300.0,36.0,11.4,1007.7,-1.1,0.0,ENE,1.1,Tiantan,Unhealthy for Sensitive Groups
27178,2016,4,6,9,112.0,141.0,52.0,84.0,2600.0,33.0,12.1,1007.6,-0.1,0.0,ENE,1.5,Tiantan,Unhealthy for Sensitive Groups
27179,2016,4,6,10,118.0,151.0,60.0,88.0,2800.0,35.0,13.7,1007.1,2.0,0.0,ENE,1.3,Tiantan,Unhealthy for Sensitive Groups
27180,2016,4,6,11,138.0,179.0,54.0,88.0,2600.0,46.0,15.1,1006.7,3.6,0.0,ENE,1.5,Tiantan,Unhealthy for Sensitive Groups
27181,2016,4,6,12,168.0,188.0,51.0,92.0,2500.0,58.0,17.1,1005.4,5.4,0.0,N,1.1,Tiantan,Unhealthy
27182,2016,4,6,13,181.0,200.0,43.0,80.0,2200.0,80.0,17.7,1004.1,5.9,0.0,S,2.0,Tiantan,Unhealthy
27183,2016,4,6,14,203.0,208.0,35.0,57.0,1800.0,111.0,18.2,1002.8,7.6,0.0,S,2.1,Tiantan,Unhealthy
27184,2016,4,6,15,209.0,209.0,26.0,39.0,1600.0,124.0,18.7,1001.6,8.9,0.0,S,2.5,Tiantan,Unhealthy
27185,2016,4,6,16,200.0,200.0,24.0,32.0,1500.0,131.0,19.1,1000.8,10.1,0.0,WSW,2.8,Tiantan,Unhealthy
27186,2016,4,6,17,193.0,193.0,20.0,36.0,1400.0,125.0,19.3,999.9,10.8,0.0,SSW,2.2,Tiantan,Unhealthy
27187,2016,4,6,18,197.0,197.0,19.0,39.0,1400.0,114.0,19.2,1001.1,10.7,0.0,NW,1.5,Tiantan,Unhealthy
27188,2016,4,6,19,206.0,206.0,18.0,43.0,1400.0,94.0,18.6,1001.1,10.4,0.0,S,1.5,Tiantan,Unhealthy
27189,2016,4,6,20,234.0,234.0,21.0,63.0,1700.0,76.0,17.6,1002.7,10.0,0.0,ESE,1.3,Tiantan,Unhealthy
27190,2016,4,6,21,228.0,228.0,23.0,106.0,2300.0,32.0,16.3,1003.1,9.0,0.0,NNE,0.5,Tiantan,Unhealthy
27191,2016,4,6,22,231.0,249.0,19.0,120.0,2400.0,14.0,15.6,1003.5,8.8,0.0,NNE,0.8,Tiantan,Unhealthy
27192,2016,4,6,23,230.0,230.0,11.0,105.0,2300.0,6.0,14.3,1003.4,8.9,0.0,NW,0.7,Tiantan,Unhealthy
27193,2016,4,7,0,229.0,229.0,6.0,102.0,2300.0,2.0,13.1,1003.3,8.8,0.0,SE,0.8,Tiantan,Unhealthy
27194,2016,4,7,1,220.0,220.0,4.0,96.0,2300.0,2.0,12.0,1003.1,8.8,0.0,E,0.7,Tiantan,Unhealthy
27195,2016,4,7,2,223.0,223.0,5.0,108.0,2400.0,2.0,11.4,1003.3,8.6,0.0,SW,0.2,Tiantan,Unhealthy
27196,2016,4,7,3,213.0,213.0,4.0,93.0,2400.0,2.0,10.5,1003.5,8.3,0.0,E,0.8,Tiantan,Unhealthy
27197,2016,4,7,4,220.0,220.0,4.0,96.0,2500.0,3.0,10.1,1004.2,7.9,0.0,WSW,0.5,Tiantan,Unhealthy
27198,2016,4,7,5,213.0,213.0,4.0,85.0,2600.0,2.0,10.5,1004.8,8.1,0.0,W,1.2,Tiantan,Unhealthy
27199,2016,4,7,6,208.0,208.0,4.0,68.0,2700.0,2.0,10.3,1005.5,8.2,0.0,WNW,1.0,Tiantan,Unhealthy
27200,2016,4,7,7,207.0,254.0,4.0,67.0,2800.0,2.0,11.1,1006.5,7.0,0.0,WSW,1.0,Tiantan,Unhealthy
27201,2016,4,7,8,199.0,262.0,7.0,92.0,2300.0,5.0,17.8,1007.4,-5.5,0.0,NW,3.5,Tiantan,Unhealthy
27202,2016,4,7,9,76.0,131.0,6.0,49.0,600.0,43.0,19.1,1008.1,-6.6,0.0,NW,4.2,Tiantan,Unhealthy for Sensitive Groups
27203,2016,4,7,10,43.0,147.0,5.0,27.0,500.0,69.0,20.2,1008.7,-4.9,0.0,NNW,2.9,Tiantan,Moderate
27204,2016,4,7,11,29.0,107.0,4.0,21.0,400.0,80.0,21.0,1008.7,-6.7,0.0,NW,2.8,Tiantan,Moderate
27205,2016,4,7,12,32.0,77.0,3.0,18.0,400.0,86.0,21.9,1008.3,-5.9,0.0,NNW,2.9,Tiantan,Moderate
27206,2016,4,7,13,26.0,75.0,2.0,14.0,300.0,93.0,23.0,1008.0,-6.0,0.0,WNW,4.5,Tiantan,Moderate
27207,2016,4,7,14,24.0,107.0,2.0,16.0,300.0,94.0,23.5,1007.4,-6.5,0.0,NNW,3.7,Tiantan,Moderate
27208,2016,4,7,15,25.0,78.0,3.0,17.0,300.0,98.0,23.6,1006.6,-6.5,0.0,NW,5.0,Tiantan,Moderate
27209,2016,4,7,16,26.0,131.0,3.0,17.0,300.0,100.0,23.4,1006.5,-7.7,0.0,NW,5.9,Tiantan,Moderate
27210,2016,4,7,17,21.0,77.0,3.0,21.0,300.0,96.0,23.1,1006.5,-7.9,0.0,NW,5.4,Tiantan,Moderate
27211,2016,4,7,18,15.0,66.0,4.0,26.0,300.0,90.0,22.2,1006.9,-8.6,0.0,WNW,4.9,Tiantan,Good
27212,2016,4,7,19,19.0,51.0,2.0,29.0,400.0,82.0,21.4,1008.2,-9.2,0.0,WNW,3.2,Tiantan,Moderate
27213,2016,4,7,20,19.0,46.0,3.0,23.0,300.0,83.0,20.5,1009.6,-9.9,0.0,N,3.3,Tiantan,Moderate
27214,2016,4,7,21,19.0,57.0,2.0,22.0,300.0,80.0,19.5,1010.8,-10.7,0.0,NNW,2.0,Tiantan,Moderate
27215,2016,4,7,22,12.0,46.0,2.0,21.0,300.0,80.0,18.4,1012.0,-13.8,0.0,N,1.8,Tiantan,Good
27216,2016,4,7,23,8.0,33.0,3.0,22.0,300.0,79.0,16.7,1012.4,-16.4,0.0,NNE,3.0,Tiantan,Good
27217,2016,4,8,0,13.0,21.0,3.0,19.0,300.0,82.0,15.5,1013.7,-20.3,0.0,N,3.4,Tiantan,Good
27218,2016,4,8,1,9.0,34.0,2.0,15.0,200.0,84.0,14.7,1013.8,-19.3,0.0,N,3.5,Tiantan,Good
27219,2016,4,8,2,11.0,38.0,2.0,18.0,200.0,73.0,12.2,1013.8,-19.8,0.0,NNE,1.4,Tiantan,Good
27220,2016,4,8,3,10.0,20.0,2.0,21.0,300.0,62.0,11.3,1013.9,-18.2,0.0,NE,1.5,Tiantan,Good
27221,2016,4,8,4,9.0,28.0,3.0,18.0,300.0,68.0,12.2,1013.4,-18.6,0.0,NNW,1.5,Tiantan,Good
27222,2016,4,8,5,20.0,39.0,2.0,21.0,300.0,43.0,12.9,1012.9,-19.3,0.0,NW,3.0,Tiantan,Moderate
27223,2016,4,8,6,7.0,21.0,3.0,24.0,300.0,35.0,13.2,1013.0,-19.1,0.0,NW,2.4,Tiantan,Good
27224,2016,4,8,7,18.0,41.0,3.0,34.0,300.0,35.0,13.7,1013.4,-17.5,0.0,NW,1.8,Tiantan,Moderate
27225,2016,4,8,8,16.0,16.0,3.0,56.0,500.0,40.0,15.8,1013.2,-15.8,0.0,NNW,1.2,Tiantan,Moderate
27226,2016,4,8,9,15.0,29.0,3.0,34.0,400.0,70.0,17.9,1012.8,-13.0,0.0,WNW,2.4,Tiantan,Good
27227,2016,4,8,10,10.0,46.0,4.0,27.0,400.0,80.0,19.6,1012.5,-12.9,0.0,WNW,2.8,Tiantan,Good
27228,2016,4,8,11,19.0,61.0,4.0,26.0,300.0,84.0,20.8,1011.8,-8.7,0.0,WNW,3.3,Tiantan,Moderate
27229,2016,4,8,12,16.0,57.0,4.0,20.0,300.0,99.0,21.3,1010.5,-11.6,0.0,SW,4.3,Tiantan,Moderate
27230,2016,4,8,13,34.0,65.0,4.0,13.0,300.0,108.0,22.1,1009.0,-12.3,0.0,SW,4.1,Tiantan,Moderate
27231,2016,4,8,14,29.0,75.0,4.0,11.0,300.0,113.0,22.8,1007.7,-10.5,0.0,SW,5.5,Tiantan,Moderate
27232,2016,4,8,15,32.0,65.0,5.0,11.0,300.0,117.0,23.2,1006.3,-11.5,0.0,WSW,5.2,Tiantan,Moderate
27233,2016,4,8,16,38.0,92.0,6.0,15.0,300.0,117.0,23.6,1005.1,-9.8,0.0,SW,5.1,Tiantan,Moderate
27234,2016,4,8,17,41.0,117.0,6.0,21.0,400.0,115.0,23.3,1004.2,-8.9,0.0,SW,5.2,Tiantan,Moderate
27235,2016,4,8,18,35.0,144.0,7.0,23.0,400.0,111.0,22.6,1003.9,-8.3,0.0,SW,4.5,Tiantan,Moderate
27236,2016,4,8,19,33.0,118.0,8.0,27.0,400.0,104.0,22.0,1003.9,-7.7,0.0,SW,4.6,Tiantan,Moderate
27237,2016,4,8,20,52.0,187.0,12.0,35.0,500.0,94.0,21.2,1004.9,-4.1,0.0,SW,5.9,Tiantan,Moderate
27238,2016,4,8,21,67.0,193.0,17.0,44.0,600.0,86.0,20.1,1005.3,-1.7,0.0,WSW,4.4,Tiantan,Unhealthy for Sensitive Groups
27239,2016,4,8,22,69.0,178.0,21.0,57.0,700.0,66.0,19.2,1005.3,-0.8,0.0,WSW,4.2,Tiantan,Unhealthy for Sensitive Groups
27240,2016,4,8,23,63.0,155.0,21.0,53.0,600.0,57.0,18.3,1005.0,-0.5,0.0,WSW,3.0,Tiantan,Moderate
27241,2016,4,9,0,56.0,139.0,21.0,49.0,600.0,50.0,17.3,1004.9,0.0,0.0,WSW,2.6,Tiantan,Moderate
27242,2016,4,9,1,52.0,132.0,18.0,60.0,700.0,33.0,16.3,1005.0,0.4,0.0,W,1.2,Tiantan,Moderate
27243,2016,4,9,2,51.0,125.0,16.0,62.0,700.0,26.0,15.1,1004.7,0.5,0.0,WSW,1.6,Tiantan,Moderate
27244,2016,4,9,3,55.0,120.0,12.0,65.0,600.0,19.0,12.0,1004.4,1.0,0.0,WNW,0.5,Tiantan,Moderate
27245,2016,4,9,4,56.0,115.0,8.0,65.0,700.0,4.0,9.8,1004.1,1.7,0.0,E,0.7,Tiantan,Moderate
27246,2016,4,9,5,46.0,115.0,7.0,66.0,700.0,2.0,9.4,1004.2,2.0,0.0,NE,0.9,Tiantan,Moderate
27247,2016,4,9,6,56.0,101.0,6.0,63.0,800.0,2.0,8.2,1004.4,2.2,0.0,ENE,0.8,Tiantan,Moderate
27248,2016,4,9,7,66.0,193.0,9.0,73.0,1100.0,2.0,11.9,1004.9,0.9,0.0,NE,1.0,Tiantan,Unhealthy for Sensitive Groups
27249,2016,4,9,8,69.0,193.0,16.0,94.0,1200.0,5.0,15.1,1005.5,0.9,0.0,ENE,1.1,Tiantan,Unhealthy for Sensitive Groups
27250,2016,4,9,9,109.0,199.0,20.0,121.0,1200.0,8.0,18.1,1005.9,1.1,0.0,ENE,1.2,Tiantan,Unhealthy for Sensitive Groups
27251,2016,4,9,10,98.0,162.0,20.0,132.0,1100.0,15.0,22.4,1005.8,-1.0,0.0,ESE,1.4,Tiantan,Unhealthy for Sensitive Groups
27252,2016,4,9,11,100.0,145.0,19.0,109.0,900.0,40.0,24.0,1005.7,-2.6,0.0,SE,2.5,Tiantan,Unhealthy for Sensitive Groups
27253,2016,4,9,12,88.0,151.0,17.0,74.0,600.0,77.0,24.9,1004.9,-2.7,0.0,SE,2.3,Tiantan,Unhealthy for Sensitive Groups
27254,2016,4,9,13,129.0,268.0,25.0,51.0,800.0,126.0,23.0,1004.6,6.3,0.0,ESE,5.7,Tiantan,Unhealthy for Sensitive Groups
27255,2016,4,9,14,140.0,481.0,25.0,44.0,1100.0,102.0,21.7,1004.4,4.3,0.0,SSE,4.3,Tiantan,Unhealthy for Sensitive Groups
27256,2016,4,9,15,119.0,473.0,22.0,34.0,800.0,116.0,20.7,1003.8,2.0,0.0,SE,4.8,Tiantan,Unhealthy for Sensitive Groups
27257,2016,4,9,16,117.0,501.0,18.0,28.0,700.0,124.0,18.7,1004.2,-0.2,0.0,SSE,3.8,Tiantan,Unhealthy for Sensitive Groups
27258,2016,4,9,17,96.0,374.0,15.0,25.0,600.0,124.0,17.4,1005.0,-1.3,0.0,SSE,2.5,Tiantan,Unhealthy for Sensitive Groups
27259,2016,4,9,18,71.0,341.0,13.0,26.0,600.0,114.0,15.8,1005.5,-2.2,0.0,SE,3.1,Tiantan,Unhealthy for Sensitive Groups
27260,2016,4,9,19,72.0,338.0,10.0,27.0,500.0,98.0,14.0,1006.8,-3.8,0.0,SSE,2.1,Tiantan,Unhealthy for Sensitive Groups
27261,2016,4,9,20,51.0,280.0,9.0,30.0,400.0,87.0,13.0,1008.0,-3.8,0.0,SSE,2.7,Tiantan,Moderate
27262,2016,4,9,21,40.0,251.0,9.0,27.0,400.0,82.0,12.3,1009.1,-3.9,0.0,SSE,2.1,Tiantan,Moderate
27263,2016,4,9,22,44.0,201.0,9.0,27.0,500.0,77.0,11.8,1010.2,-4.8,0.0,SE,2.1,Tiantan,Moderate
27264,2016,4,9,23,45.0,174.0,11.0,28.0,500.0,70.0,11.2,1010.9,-9.8,0.0,SSE,1.7,Tiantan,Moderate
27265,2016,4,10,0,44.0,153.0,18.0,32.0,900.0,63.0,10.3,1011.6,-11.1,0.0,SSW,1.8,Tiantan,Moderate
27266,2016,4,10,1,49.0,149.0,21.0,31.0,900.0,58.0,10.0,1011.9,-10.8,0.0,SW,1.3,Tiantan,Moderate
27267,2016,4,10,2,47.0,118.0,20.0,36.0,1000.0,43.0,9.5,1011.7,-10.1,0.0,SW,1.2,Tiantan,Moderate
27268,2016,4,10,3,41.0,121.0,13.0,35.0,1100.0,31.0,7.6,1011.9,-7.7,0.0,NNE,0.5,Tiantan,Moderate
27269,2016,4,10,4,29.0,108.0,9.0,43.0,1100.0,18.0,6.6,1011.9,-6.4,0.0,NW,0.0,Tiantan,Moderate
27270,2016,4,10,5,35.0,91.0,7.0,40.0,1100.0,17.0,5.9,1011.8,-5.4,0.0,SW,0.1,Tiantan,Moderate
27271,2016,4,10,6,35.0,96.0,7.0,46.0,1100.0,10.0,5.2,1012.1,-4.1,0.0,NW,0.2,Tiantan,Moderate
27272,2016,4,10,7,46.0,197.0,7.0,57.0,1200.0,3.0,8.0,1012.8,-3.8,0.0,E,1.1,Tiantan,Moderate
27273,2016,4,10,8,55.0,171.0,22.0,66.0,1200.0,15.0,12.0,1013.2,-5.5,0.0,ESE,0.9,Tiantan,Moderate
27274,2016,4,10,9,76.0,190.0,25.0,64.0,1200.0,32.0,13.6,1013.7,-7.2,0.0,NE,0.9,Tiantan,Unhealthy for Sensitive Groups
27275,2016,4,10,10,78.0,197.0,22.0,55.0,1000.0,48.0,15.2,1013.9,-5.8,0.0,SSE,1.2,Tiantan,Unhealthy for Sensitive Groups
27276,2016,4,10,11,78.0,210.0,19.0,47.0,800.0,67.0,16.4,1013.7,-8.0,0.0,SSE,2.2,Tiantan,Unhealthy for Sensitive Groups
27277,2016,4,10,12,75.0,198.0,18.0,43.0,800.0,80.0,17.2,1013.3,-7.4,0.0,SSW,2.3,Tiantan,Unhealthy for Sensitive Groups
27278,2016,4,10,13,82.0,213.0,20.0,38.0,800.0,95.0,18.1,1012.6,-7.4,0.0,SW,2.3,Tiantan,Unhealthy for Sensitive Groups
27279,2016,4,10,14,70.0,199.0,19.0,28.0,800.0,115.0,18.8,1012.2,-6.8,0.0,SSE,2.5,Tiantan,Unhealthy for Sensitive Groups
27280,2016,4,10,15,73.0,198.0,19.0,29.0,800.0,119.0,19.0,1011.9,-6.6,0.0,SE,2.7,Tiantan,Unhealthy for Sensitive Groups
27281,2016,4,10,16,89.0,199.0,20.0,27.0,800.0,129.0,18.8,1011.8,-6.1,0.0,S,2.3,Tiantan,Unhealthy for Sensitive Groups
27282,2016,4,10,17,90.0,170.0,24.0,29.0,1000.0,123.0,18.5,1012.0,-6.3,0.0,S,2.9,Tiantan,Unhealthy for Sensitive Groups
27283,2016,4,10,18,87.0,161.0,27.0,36.0,1200.0,122.0,17.4,1012.4,-7.9,0.0,SE,3.1,Tiantan,Unhealthy for Sensitive Groups
27284,2016,4,10,19,68.0,270.0,16.0,34.0,700.0,94.0,15.4,1013.7,-7.5,0.0,SSE,2.5,Tiantan,Unhealthy for Sensitive Groups
27285,2016,4,10,20,49.0,211.0,13.0,31.0,500.0,83.0,13.5,1015.7,-11.9,0.0,S,5.0,Tiantan,Moderate
27286,2016,4,10,21,43.0,156.0,16.0,27.0,500.0,87.0,11.0,1017.5,-5.9,0.0,SSE,2.3,Tiantan,Moderate
27287,2016,4,10,22,51.0,157.0,19.0,30.0,600.0,75.0,10.4,1018.7,-6.9,0.0,SE,2.5,Tiantan,Moderate
27288,2016,4,10,23,48.0,143.0,18.0,32.0,800.0,63.0,9.7,1019.3,-5.1,0.0,S,2.5,Tiantan,Moderate
27289,2016,4,11,0,32.0,98.0,14.0,31.0,700.0,63.0,9.0,1019.6,-4.2,0.0,SE,1.4,Tiantan,Moderate
27290,2016,4,11,1,29.0,78.0,11.0,32.0,600.0,54.0,7.7,1019.3,-3.8,0.0,ESE,1.1,Tiantan,Moderate
27291,2016,4,11,2,31.0,67.0,4.0,30.0,500.0,49.0,6.5,1018.7,-2.9,0.0,ESE,1.2,Tiantan,Moderate
27292,2016,4,11,3,24.0,63.0,2.0,30.0,600.0,39.0,6.0,1018.5,-2.4,0.0,E,1.0,Tiantan,Moderate
27293,2016,4,11,4,34.0,59.0,3.0,49.0,700.0,36.0,5.2,1018.3,-2.9,0.0,ESE,1.3,Tiantan,Moderate
27294,2016,4,11,5,25.0,58.0,2.0,38.0,600.0,31.0,6.9,1018.1,-5.1,0.0,SE,2.0,Tiantan,Moderate
27295,2016,4,11,6,30.0,60.0,3.0,54.0,700.0,24.0,6.6,1018.2,-6.4,0.0,ESE,2.0,Tiantan,Moderate
27296,2016,4,11,7,37.0,105.0,7.0,80.0,700.0,7.0,7.5,1018.4,-5.9,0.0,SE,1.5,Tiantan,Moderate
27297,2016,4,11,8,39.0,108.0,10.0,74.0,800.0,15.0,8.8,1018.5,-5.1,0.0,SE,2.1,Tiantan,Moderate
27298,2016,4,11,9,28.0,91.0,12.0,52.0,700.0,45.0,9.8,1018.0,-5.0,0.0,SE,2.5,Tiantan,Moderate
27299,2016,4,11,10,35.0,67.0,7.0,31.0,700.0,74.0,10.7,1017.5,-6.6,0.0,SE,2.8,Tiantan,Moderate
27300,2016,4,11,11,33.0,82.0,6.0,26.0,600.0,83.0,11.3,1016.4,-7.1,0.0,SSE,2.8,Tiantan,Moderate
27301,2016,4,11,12,44.0,63.0,7.0,24.0,500.0,88.0,12.2,1014.8,-7.3,0.0,SSE,3.1,Tiantan,Moderate
27302,2016,4,11,13,36.0,69.0,7.0,24.0,400.0,94.0,13.3,1013.0,-6.9,0.0,SSW,3.5,Tiantan,Moderate
27303,2016,4,11,14,47.0,75.0,7.0,24.0,500.0,97.0,14.2,1011.5,-6.7,0.0,SE,3.6,Tiantan,Moderate
27304,2016,4,11,15,45.0,83.0,8.0,24.0,500.0,104.0,14.7,1009.7,-5.2,0.0,SE,3.1,Tiantan,Moderate
27305,2016,4,11,16,37.0,89.0,12.0,32.0,600.0,96.0,14.8,1008.4,-5.1,0.0,S,3.0,Tiantan,Moderate
27306,2016,4,11,17,56.0,100.0,13.0,39.0,600.0,96.0,14.5,1007.5,-5.3,0.0,SE,3.3,Tiantan,Moderate
27307,2016,4,11,18,57.0,119.0,12.0,47.0,700.0,87.0,12.9,1007.3,-4.7,0.0,SE,3.8,Tiantan,Moderate
27308,2016,4,11,19,52.0,129.0,11.0,53.0,600.0,65.0,11.6,1007.5,-3.4,0.0,SE,3.1,Tiantan,Moderate
27309,2016,4,11,20,47.0,127.0,13.0,56.0,600.0,53.0,10.7,1008.1,-2.0,0.0,ESE,3.8,Tiantan,Moderate
27310,2016,4,11,21,49.0,118.0,12.0,63.0,700.0,41.0,10.2,1009.5,-1.5,0.0,ENE,2.3,Tiantan,Moderate
27311,2016,4,11,22,51.0,108.0,11.0,63.0,600.0,37.0,9.8,1009.3,-1.3,0.0,E,2.0,Tiantan,Moderate
27312,2016,4,11,23,45.0,107.0,10.0,72.0,700.0,23.0,9.5,1008.7,-0.4,0.0,E,1.5,Tiantan,Moderate
27313,2016,4,12,0,58.0,97.0,8.0,66.0,800.0,19.0,9.3,1008.2,0.7,0.0,E,1.2,Tiantan,Moderate
27314,2016,4,12,1,59.0,88.0,9.0,79.0,700.0,9.0,9.3,1007.4,1.0,0.0,ESE,0.9,Tiantan,Moderate
27315,2016,4,12,2,57.0,97.0,9.0,83.0,700.0,3.0,9.5,1005.4,1.4,0.0,SE,2.3,Tiantan,Moderate
27316,2016,4,12,3,64.0,133.0,3.0,79.0,800.0,2.0,7.9,1005.5,3.9,0.0,ENE,1.2,Tiantan,Moderate
27317,2016,4,12,4,58.0,74.0,2.0,69.0,800.0,2.0,7.4,1005.1,4.9,0.1,E,1.5,Tiantan,Moderate
27318,2016,4,12,5,65.0,68.0,3.0,78.0,900.0,2.0,7.2,1004.5,4.3,0.0,ENE,1.4,Tiantan,Moderate
27319,2016,4,12,6,64.0,64.0,3.0,64.0,900.0,3.0,6.3,1004.0,3.8,0.0,ESE,1.4,Tiantan,Moderate
27320,2016,4,12,7,63.0,73.0,3.0,54.0,900.0,9.0,6.9,1004.5,3.9,0.0,NE,1.5,Tiantan,Moderate
27321,2016,4,12,8,68.0,68.0,7.0,71.0,1000.0,11.0,8.3,1004.8,1.9,0.0,NNE,1.9,Tiantan,Unhealthy for Sensitive Groups
27322,2016,4,12,9,71.0,94.0,7.0,75.0,1100.0,7.0,7.2,1005.5,4.5,1.6,ENE,1.4,Tiantan,Unhealthy for Sensitive Groups
27323,2016,4,12,10,79.0,79.0,6.0,63.0,1000.0,17.0,8.2,1005.1,4.4,0.1,NE,0.9,Tiantan,Unhealthy for Sensitive Groups
27324,2016,4,12,11,82.0,82.0,10.0,70.0,1000.0,25.0,9.8,1004.7,4.0,0.0,NE,1.4,Tiantan,Unhealthy for Sensitive Groups
27325,2016,4,12,12,88.0,88.0,10.0,66.0,1000.0,43.0,10.9,1003.7,5.2,0.0,ENE,1.7,Tiantan,Unhealthy for Sensitive Groups
27326,2016,4,12,13,89.0,89.0,10.0,63.0,1000.0,54.0,12.6,1002.7,6.0,0.0,ENE,1.3,Tiantan,Unhealthy for Sensitive Groups
27327,2016,4,12,14,91.0,91.0,11.0,57.0,900.0,72.0,15.3,1001.9,6.6,0.0,W,1.0,Tiantan,Unhealthy for Sensitive Groups
27328,2016,4,12,15,77.0,77.0,10.0,46.0,800.0,90.0,17.5,1000.7,5.7,0.0,S,1.7,Tiantan,Unhealthy for Sensitive Groups
27329,2016,4,12,16,61.0,64.0,9.0,40.0,800.0,97.0,17.8,1001.3,5.7,0.0,SW,2.7,Tiantan,Moderate
27330,2016,4,12,17,71.0,75.0,8.0,59.0,800.0,80.0,17.7,1000.9,5.9,0.0,ESE,3.3,Tiantan,Unhealthy for Sensitive Groups
27331,2016,4,12,18,77.0,79.0,7.0,62.0,700.0,77.0,17.0,1000.7,5.6,0.0,SSE,2.5,Tiantan,Unhealthy for Sensitive Groups
27332,2016,4,12,19,61.0,69.0,5.0,54.0,700.0,76.0,15.9,1001.1,6.0,0.0,SE,1.3,Tiantan,Moderate
27333,2016,4,12,20,61.0,72.0,3.0,48.0,700.0,57.0,14.7,1002.0,6.0,0.0,SSE,0.9,Tiantan,Moderate
27334,2016,4,12,21,66.0,66.0,2.0,71.0,800.0,22.0,14.4,1002.6,5.7,0.0,S,1.1,Tiantan,Unhealthy for Sensitive Groups
27335,2016,4,12,22,88.0,88.0,2.0,77.0,900.0,29.0,14.4,1002.8,5.5,0.0,S,1.2,Tiantan,Unhealthy for Sensitive Groups
27336,2016,4,12,23,96.0,96.0,2.0,73.0,900.0,21.0,12.7,1002.5,5.8,0.0,ESE,1.2,Tiantan,Unhealthy for Sensitive Groups
27337,2016,4,13,0,85.0,85.0,2.0,75.0,900.0,17.0,11.8,1002.6,6.3,0.0,SE,1.6,Tiantan,Unhealthy for Sensitive Groups
27338,2016,4,13,1,100.0,100.0,2.0,87.0,900.0,12.0,11.6,1002.0,6.1,0.0,SE,1.6,Tiantan,Unhealthy for Sensitive Groups
27339,2016,4,13,2,106.0,106.0,2.0,97.0,1000.0,3.0,11.3,1001.4,6.2,0.0,ESE,1.1,Tiantan,Unhealthy for Sensitive Groups
27340,2016,4,13,3,111.0,111.0,2.0,92.0,1000.0,2.0,8.9,1001.1,6.3,0.0,ENE,1.4,Tiantan,Unhealthy for Sensitive Groups
27341,2016,4,13,4,122.0,126.0,3.0,94.0,1100.0,2.0,8.0,1000.7,6.5,0.0,SE,0.8,Tiantan,Unhealthy for Sensitive Groups
27342,2016,4,13,5,125.0,125.0,3.0,61.0,1100.0,2.0,7.8,1000.9,6.6,0.0,NE,0.7,Tiantan,Unhealthy for Sensitive Groups
27343,2016,4,13,6,123.0,123.0,2.0,58.0,1200.0,2.0,7.9,1000.6,7.0,0.0,ESE,1.1,Tiantan,Unhealthy for Sensitive Groups
